"id_ppd";"id_ramal";"temporada";"dia";"direccion";"inicio";"pto1";"pto2";"pto3";"pto4";"pto5";"pto6";"pto7";"pto8";"pto9";"pto10";"pto11";"pto12";"pto13";"pto14";"pto15";"pto16";"pto17";"pto18";"pto19";"pto20";"pto21";"pto22";"pto23";"pto24";"pto25";"fin"
"5574";"48";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Ov. Lagos y Gutierrez";"Ov. Lagos Arijon";"Rodriguez y Ombu                       ";"B.Ordoñez y Laprida ";"Ayacucho y Arijón";"Ayacucho y Uriburu";"1 de Mayo y Amenabar";"1 de Mayo y Pellegrini";"San Juan y Maipú";"Santa Fe y Corrientes";"Santa Fe y Oroño";"San Nicolas y Catamarca";"Bv. Rondeau y Av. Sorrento";"Bv. Rondeau y Ricardo Nuñez";"Rondeau y M.Massa";"Ruta 11 y E.Perón";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Municipio Granadero Baigorria"
"5575";"48";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Municipio granadero Baigorria";"Arenales y Ruta 11";"Bv. Rondeau y Av. Sorrento";"Alberdi y Salta";"San Lorenzo y Oroño";"San Lorenzo y Entre Rios";"San Luis y Buenos Aires";"Alem y Pellegrini";"Alem y Uriburu";"Ayacucho y Arijón";"Ayacucho y Arijon";"B.Ordoñez Laprida";"Pueyrredon Ombu";"Arijon Ov. Lagos";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ov. Lagos y Gutierrez"
"5576";"49";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Greño y Marmo";"Chubut y Las Heras";"Pasteur y Mitre";"Mitre y Filipini";"San Diego y San Martin";"Ayacucho y Arijon";"Ayacucho y Uriburu";"1 de Mayo y Amenabar";"1 de Mayo y Pellegrini";"San Juan y Maipú";"Santa Fe y Corrientes";"Santa Fe y Oroño";"San Nicolas y Catamarca";"Bv. Rondeau y Av. Sorrento";"Casiano Casas y Baigorria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mini Terminal de Bº Rucci (por Castro)"
"5577";"49";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Mini Terminal de Bº Rucci (por Castro)";"Baigorria y Casiano Casas";"Bv. Rondeau y Av. Sorrento";"Alberdi y Salta";"San Lorenzo y Oroño";"San Lorenzo y Entre Rios";"San Luis y Buenos Aires";"Alem y Pellegrini";"Alem y Uriburu";"Ayacucho y Arijon";"Filipini y San Diego";"Mosconi y Vias";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Greño y Marmo"
"5578";"52";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Desde Pérez, Cam. Lím. Munic. y Uruguay";"Rivarola y Pcias. Unidas";" Pcias. Unidas y Mendoza";"Mendoza y Avellaneda";"San Luis y Cafferata";"San Luis y Moreno";"San Luis y Buenos Aires";"Colón y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5579";"52";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Berutti y Riobamba";"Necochea y Pellegrini";"3 de Febrero y Buenos Aires";"Rioja y Maipú";"Rioja y Oroño";"Rioja y Francia";"San Juan y Avellaneda";"San Juan y Tte. Agneta";"Mendoza y Pcias. Unidas";"Pcias. Unidas y Rivarola";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Hacia Pérez, Cam. Lím. Munic. y Uruguay"
"5580";"53";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Soldini";"Desde Pérez, Cam. Lím. Munic. y Uruguay";"Rivarola y Pcias. Unidas";" Pcias. Unidas y Mendoza";"Mendoza y Avellaneda";"San Luis y Cafferata";"San Luis y Moreno";"San Luis y Buenos Aires";"Colón y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5581";"53";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Berutti y Riobamba";"Necochea y Pellegrini";"3 de Febrero y Buenos Aires";"Rioja y Maipú";"Rioja y Oroño";"Rioja y Francia";"San Juan y Avellaneda";"San Juan y Tte. Agneta";"Mendoza y Pcias. Unidas";"Pcias. Unidas y Rivarola";"Hacia Pérez, Cam. Lím. Munic. y Uruguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Soldini"
"5582";"54";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Lituania y Av. Ntra. Sra. del Rosario";"Ab. Grandoli y Uriburu";"Gaboto y Necochea";"Necochea y Pellegrini";"Maipu y Santa Fe";"Santa Fe y Corrientes";"Santa Fe y Oroño";"Santa Fe y Francia";"San Nicolás y Salta";"Av. Alberdi  y Reconquista";"J.J. Paso y Olavarria";"J.J. Paso y Av. 25 de Mayo";"Tarragona y J.J.Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Acevedo y J.B. Justo"
"5583";"54";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Acevedo y J.B. Justo";"Ayala Gauna y J.Colombres";"J. J. Paso y Av. 25 de Mayo";"J. J. Paso y Solis";"J. J. Paso y Av. Alberdi";"Salta y Cafferata";"Cafferata y Córdoba";"Ovidio Lagos y San Luis";"San Luis y Moreno";"Mendoza y Alem";"Colón y 27 de Febrero";"Ayolas y Ab. Grandoli";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lituania y Av. Ntra. Sra. del Rosario"
"5584";"55";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Isola y Maestros Santafesinos";"Ab. Grandoli y Uriburu";"Gaboto y Necochea";"Necochea y Pellegrini";"Maipu y Santa Fe";"Santa Fe y Corrientes";"Santa Fe y Oroño";"Santa Fe y Francia";"San Nicolás y Salta";"Av. Alberdi  y Reconquista";"J.J. Paso y Olavarria";"J.J. Paso y Av. 25 de Mayo";"Tarragona y Martínez Estrada";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"H. Pujato (ex Av. Central) y Lago Puelo"
"5585";"55";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"H. Pujato (ex Av. Central) y Lago Puelo";"Ayala Gauna y J.Colombres";"J. J. Paso y Av. 25 de Mayo";"J. J. Paso y Solis";"J. J. Paso y Av. Alberdi";"Salta y Cafferata";"Cafferata y Córdoba";"Ovidio Lagos y San Luis";"San Luis y Moreno";"Mendoza y Alem";"Colón y 27 de Febrero";"Ayolas y Ab. Grandoli";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Isola y Maestros Santafesinos"
"5588";"28";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Winter y Cipolletti";"Ovidio Lagos y Bv. Segui";"Jorge Cura y Oroño";"Corrientes y Rueda";"Corrientes y Pellegrini";"Corrientes y San Lorenzo";"Jujuy y Moreno";"Ing. Thedy y Velez Sarsfield";"Avellaneda y Genova";"Génova y Antelo";"Génova y Olavarria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Urquiza y Magallanes"
"5589";"28";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Urquiza y Magallanes";"Olavarria y Génova";"J. Ingenieros y  Alberdi";"J. Ingenieros y  Avellaneda";"Junin e Ing. Thedy";"Salta y Moreno";"Entre Ríos y San Luis";"Entre Ríos y Pellegrini";"Entre Ríos y Gaboto";"Jorge Cura y Ov. Lagos";"Ov. Lagos y Acevedo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Winter y Cipolletti"
"5590";"29";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Winter y Cipolletti";"Ov. Lagos y Cdoro. Rivadavia";"Bv. Oroño y Ameghino";"Bv. Oroño y Bv. Segui";"Italia y 27 de Febrero";"Italia y Pellegrini";"Italia y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Laprida y Rioja"
"5591";"29";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Italia y San Lorenzo";"Laprida y Rioja";"Rioja y Dorrego";"Dorrego y Pellegrini";"Bv. Oroño y Bv. Segui";"Bv. Oroño y Uriburu";"Uriburu y Suipacha";"Winter y Cipolletti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Winter y Cipolletti"
"5594";"5";"INVIERNO 16";"FESTIVO";"IDA";"Granadero Baigorria";"Belgrano y Ruta 11";"Bv. Rondeau y Av. 25 de Mayo";"Rondeau y Puccio";"Rondeau y Sorrento";"Salta y Cafferata";"Salta y Oroño";"Paraguay y Santa Fe";"Paraguay y Pellegrini";"Paraguay y 27 de Febrero";"San Martín y Bv. Segui";"San Martín y Uriburu";"San Martín y Arijon";"Ayacucho y Av. 25 de Mayo";"Filipini y Aguirre";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Villa Gobernador Galvez"
"5595";"5";"INVIERNO 16";"FESTIVO";"VUELTA";"Villa Gobernador Galvez";"Aguirre y Filipini";"Ayacucho y Av. 25 de Mayo";"San Martín y Arijon";"San Martín y Uriburu";"San Martín y Bv. Segui";"27 de Febrero y Corrientes";"Corrientes y Mendoza";"Catamarca y Paraguay";"Catamarca y Bv. Oroño";"Catamarca y Cafferata";"Rondeau y Sorrento";"Bv. Rondeau y Av. 25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Granadero Baigorria"
"5596";"6";"INVIERNO 16";"FESTIVO";"IDA";"Villa Gobernador Galvez";"Av. 25 de Mayo y San Martín";"San Martín y Arijón";"San Martín y Uriburu";"San Martín y Bv. Segui";"27 de Febrero y Corrientes";"Corrientes y Mendoza";"Catamarca y Paraguay";"Catamarca y Bv. Oroño";"Catamarca y Cafferata";"Bv. Rondeau y Sorrento";"Casiano Casas y Baigorria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mini Terminal de Bº Rucci"
"5597";"6";"INVIERNO 16";"FESTIVO";"VUELTA";"Mini Terminal de Bº Rucci";"C. Casas y Baigorria";"Sorrento y Rondeau";"Salta y Caferata";"Salta y Oroño";"Paraguay y Santa Fe";"Paraguay y Pellegrini";"Paraguay y 27 de Feb.";"San Martín y Bv. Segui";"San Martín y Uriburu";"San Martín y Arijon";"Av. 25 de Mayo y San Martín";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Villa Gobernador Galvez"
"5598";"1";"INVIERNO 16";"FESTIVO";"IDA";"Rueda y Pcias. Unidas";"Pcias. Unidas y Pellegrini";"Pcias. Unidas y Cordoba";"Pcias. Unidas y J.J. Paso";"J.J. Paso y Formosa";"Albert Sabín y Avellaneda";"Avellaneda y San Lorenzo";"Tucumán y Av. Francia";"San Lorenzo y Oroño";"Laprida y Rioja";"Laprida y Montevideo";"Pellegrini y Alem";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5599";"1";"INVIERNO 16";"FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Maipu y 9 de Julio";"Santa Fe y Corrientes";"Santa Fe y Bv. Oroño";"Santa Fe y Vera Mujica";"Avellaneda y San Lorenzo";"Avellaneda y Casilda";"Formosa y J.J. Paso";"J.J. Paso y Pcias. Unidas";"Pcias. Unidas y Mendoza";NULL;"Cerrito y Beruti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y Rueda"
"5600";"2";"INVIERNO 16";"FESTIVO";"IDA";"Pcias. Unidas y J.J. Paso";"Junin y Formosa";"Albert Sabín y Avellaneda";"Avellaneda y San Lorenzo";"Tucumán y Av. Francia";"San Lorenzo y Oroño";"Laprida y Rioja";"Laprida y Montevideo ";"Pellegrini y Alem";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5601";"2";"INVIERNO 16";"FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Maipu y 9 de Julio";"Santa Fe y Corrientes";"Santa Fe y Bv. Oroño";"Santa Fe y Vera Mujica";"Avellaneda y San Lorenzo";"Avellaneda y Casilda";"Formosa y Junin";"Cerrito y Beruti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y J.J. Paso"
"5602";"3";"INVIERNO 16";"FESTIVO";"IDA";"Mini Terminal de Bº Rucci ";"Salvat y Rondeau";"Rondeau y Puccio";"Rondeau y Sorrento";"Alberdi y Av. Avellaneda";"Caferatta y Santa Fe";"Córdoba y Oroño";"San Luis y Moreno";"Entre Rios y Mendoza";"Alem y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cerrito y Berutti"
"5603";"3";"INVIERNO 16";"FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Rioja y Maipú";"Rioja y Oroño";"Santa Fe y San Nicolás";"Alberdi y Av. Avellaneda";"Rondeau y Sorrento";"Rondeau y Ricardo Nuñez";"Salvat y Av. 25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mini Terminal de Bº Rucci"
"5604";"4";"INVIERNO 16";"FESTIVO";"IDA";"Battle y Arequipa";"Villa del Parque y Alberini";"Grandoli y Gazcón";"Baigorria y Av. 25 de Mayo";"Baigorria y Avalos";"Pavlov y Casiano Casas";"Sorrento y Sabin";"Carballo y Alberdi";"Falucho y Junin";"Rivadavia y Balcarce";"Dorrego y San Lorenzo";"Entre Rios y Mendoza";"Alem y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ciudad Universitaria"
"5605";"4";"INVIERNO 16";"FESTIVO";"VUELTA";"Ciudad Universitaria";"Ayacucho y Pellegrini";"Rioja y Maipú";"Italia y San Lorenzo";"Moreno y E. Lopez";"Carballo y Av. Avellaneda";"Pacheco y Sorrento";"Casiano Casas y Pavlov";"Baigorria y Ávalos";"Baigorria y Av. 25 de Mayo";"Gazcón y Sanchez Granel";"Villa del Parque y Alberini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5606";"7";"INVIERNO 16";"FESTIVO";"IDA";"Av. Del Rosario                      Saavedra";"Ruta 34              25 de Mayo";"Grandoli                          Ruta 34";"Baigorria                L. Buchardo";"C.Casas Boedo";"Sorrento Sabin";"Travesia        Avellaneda";"Salta Francia";"Salta                       Oroño";"Salta E.Rios";"S. Lorenzo Laprida";"Laprida Pellegrini";"Laprida                          27 de Febrero";"Ayolas Necochea";"Necochea Uriburu";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mtros. Santafesinos e Ísola"
"5607";"7";"INVIERNO 16";"FESTIVO";"VUELTA";"Mtros. Santafesinos e Ísola";"Pavon Uriburu";"Necochea          Ayolas";"Bs. As.                     27 de Febrero";"Maipu            Pellegrini";"Maipu            Santa Fe";"Corrientes               Catamarca";"Catamarca              Oroño";"Catamarca              Francia";"Sabin    Casilda";"Sabin    Sorrento";"C.Casas Boedo";"Baigorria                       L.Buchardo";"Grandoli           Ruta 34";"Ruta 34     25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Av. Del Rosario             Saavedra"
"5608";"9";"INVIERNO 16";"FESTIVO";"IDA";"Battle                      Arequipa";"Levi                 V.D.P";"Grandoli                          Gascon";"Peyrano                             Palliere";"Baigorria             Avalos";"Superi                Rondeau";"Alberdi                          Genova";"Alberdi                   Avellaneda";"Avellaneda           San Lorenzo";"San Lorenzo                    Oroño";"S. Lorenzo                E. Rios";"E. Rios Pellegrini";"E. Rios                 Amenabar";"E. Rios                 Uriburu";"Uriburu        Necochea";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Maestro Santafesino          Isola"
"5609";"9";"INVIERNO 16";"FESTIVO";"VUELTA";"Maestro Santafesino          Isola";"Pavon Uriburu";"Uriburu                           Corrientes";"Corrientes                          Amenabar";"Corrientes                        Pellegrini";"Corrientes            Santa Fe";"Santa Fe                           Oroño";"Santa Fe                     Caferatta";"Santa Fe       Avellaneda";"Alberdi    Casilda";"Alberdi            Genova";"Rondeau                Baigorria";"Baigorria                       Avalos";"Pallieri                            Pereyra";"Grannel                  Gazcon";"Levi       V.D.P ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5610";"10";"INVIERNO 16";"FESTIVO";"IDA";"Battle                      Arequipa";"Levi                 V.D.P";"Grandoli                          Gascon";"Peyrano                             Palliere";"Baigorria             Avalos";"Superi                Rondeau";"Alberdi                          Genova";"Alberdi                   Avellaneda";"Avellaneda           San Lorenzo";"San Lorenzo                    Oroño";"S. Lorenzo                E. Rios";"E. Rios Pellegrini";"E. Rios                 Amenabar";"Amenabar                           Colon";"Necochea                 Uriburu";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Maestro Santafesino          Isola"
"5611";"10";"INVIERNO 16";"FESTIVO";"VUELTA";"Maestro Santafesino          Isola";"Pavon Uriburu";"Necochea           Gaboto";"Corrientes                          Amenabar";"Corrientes                        Pellegrini";"Corrientes            Santa Fe";"Santa Fe                           Oroño";"Santa Fe                     Caferatta";"Santa Fe       Avellaneda";"Alberdi    Casilda";"Alberdi            Genova";"Rondeau                Baigorria";"Baigorria                       Avalos";"Pallieri                            Pereyra";"Grannel                  Gazcon";"Levi       V.D.P ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5612";"11";"INVIERNO 16";"FESTIVO";"IDA";"Génova y García del Cossio";"J. B. Justo y Av. 25 de Mayo";"Génova y Olavarría";"J. Ingenieros  y Av. Alberdi";"J. Ingenieros y Av. Avellaneda";"Junín e Ing. Thedy";"Ovidio Lagos y Guemes";"San Lorenzo y Moreno";"San Lorenzo y Sarmiento";"Sarmiento y Pellegrini";"Sarmiento y 27 de Febrero";"27 de Febrero  y Balcarse";"J. Cura y Ovidio Lagos";"Bv. Segui y Lavalle";"Roullón y Bv. Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Aborígenes Argent. y Juan Pablo II"
"5613";"11";"INVIERNO 16";"FESTIVO";"VUELTA";"Aborígenes Argent. y Juan Pablo II";"Bv. Segui y Valparaiso";"Ovidio Lagos y Bv. Segui";"Pueyrredon y 27 de Febrero";"Ocampo y Maipu";"Maipu y 9 de Julio";"Santa Fe y Sarmiento";"Urquiza y Oroño";"Thedy y Velez Sarsfield";"Av. Avellaneda y Génova";"Génova y Antelo";"Génova y Olavarría";"J. B. Justo y Av. 25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Génova y García del Cossio"
"5614";"22";"INVIERNO 16";"FESTIVO";"IDA";"Dean Funes y Pcias. Unidas";"Pte. Perón y Barra";"Bv. Segui  y C. Aldao";"Pte. Perón y F. More";"Pte. Perón Cafferata";"Francia y Cerrito";"Montevideo y Oroño";"Montevideo y Mitre";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mitre y Santa Fe"
